date,all_adv,all_dec,all_unch,all_nh,all_nl,all_nhl_n,all_ma20,all_ma50,all_ma200,all_upvol,all_dnvol,all_amt,all_turnover,kospi_adv,kospi_dec,kospi_unch,kospi_nh,kospi_nl,kospi_nhl_n,kospi_ma20,kospi_ma50,kospi_ma200,kospi_upvol,kospi_dnvol,kospi_amt,kospi_turnover,kosdaq_adv,kosdaq_dec,kosdaq_unch,kosdaq_nh,kosdaq_nl,kosdaq_nhl_n,kosdaq_ma20,kosdaq_ma50,kosdaq_ma200,kosdaq_upvol,kosdaq_dnvol,kosdaq_amt,kosdaq_turnover,top10_share,penny_share,top50_penny,cap_up,cap_down,kospi_close,kosdaq_close,vkospi,usdkrw,putcall,ew_close,ew_mom
2026-07-07,822,1673,187,47,206,2610,28.3794,10.4081,15.1008,6.9323,39.8044,47.0248,0.6945,356,513,73,15,47,933,38.1104,15.2866,22.0321,4.841,35.6747,40.7825,0.6472,466,1160,114,32,159,1677,23.0991,7.7501,11.2751,2.0913,4.1297,6.2423,1.3276,63.7374,0.6631,0,7,1,7656.31,831.23,85.69,1519.86,1.19,18536.0,-1.719
2026-07-08,352,2179,151,48,428,2610,21.1725,8.7608,13.5032,3.2383,43.719,47.0818,0.7349,125,764,53,14,92,933,28.6624,12.4204,20.0,2.1199,38.938,41.1726,0.6905,227,1415,98,34,336,1677,17.1083,6.7669,9.9174,1.1184,4.7809,5.9092,1.3311,64.0996,0.7793,0,7,1,7246.79,785.0,87.9,1503.35,1.0,17950.0,-4.9381
2026-07-09,976,1524,182,48,368,2610,19.0067,8.2741,13.5032,33.0923,12.0586,45.2242,0.7014,238,650,54,13,101,933,21.8684,10.1911,18.6096,28.926,10.4005,39.3677,0.6562,738,874,128,35,267,1677,17.4539,7.2296,10.6848,4.1662,1.658,5.8565,1.3045,61.0611,0.5519,0,9,0,7291.91,794.0,85.48,1505.91,0.862,17662.0,-6.5553
2026-07-10,2266,274,142,52,100,2610,32.4496,12.1303,15.8235,25.4683,12.605,38.1492,0.5757,801,92,49,17,22,933,36.0934,14.6497,21.7112,19.6078,11.5923,31.2402,0.5077,1465,182,93,35,78,1677,30.4724,10.7577,12.5738,5.8605,1.0127,6.909,1.4599,56.4038,0.6416,0,10,7,7475.94,837.43,78.15,,1.753,18313.0,-3.2295
2026-07-13,381,2147,154,49,296,2611,23.9731,10.5165,14.1499,4.8399,39.8895,45.3718,0.7497,178,716,48,16,68,933,28.9809,12.4204,19.4652,3.6981,34.7147,38.4606,0.6867,203,1431,106,33,228,1678,21.2558,9.4798,11.2161,1.1418,5.1748,6.9112,1.5318,64.1563,0.7012,0,7,2,6806.93,799.36,83.33,1497.7,1.519,17821.0,-5.9263
2026-07-14,654,1841,188,51,446,2612,22.1807,9.9551,13.0468,39.0738,15.4123,54.5479,0.896,220,660,62,14,107,933,26.1146,11.6773,17.4332,35.7571,11.9771,47.7744,0.8463,434,1181,126,37,339,1679,20.0461,9.0173,10.6257,3.3167,3.4352,6.7736,1.5313,67.8519,0.6737,0,11,0,6856.83,783.98,83.97,1487.88,1.244,17428.0,-8.0837
2026-07-15,2161,353,169,60,111,2612,34.5407,12.8743,15.1008,39.3195,1.2993,40.7942,0.6311,711,168,63,17,41,933,36.3057,15.3928,20.0,33.4944,0.7169,34.3412,0.5727,1450,185,106,43,70,1679,33.5829,11.5029,12.3967,5.8251,0.5824,6.453,1.3789,61.8692,0.7129,0,21,1,7284.41,829.43,85.79,1486.2,1.475,17865.0,-5.8713
2026-07-16,863,1637,183,59,173,2613,35.8103,13.024,13.9977,4.7312,29.2309,34.1948,0.5649,383,489,70,20,53,933,41.2951,16.1359,18.9305,3.7001,25.6594,29.5843,0.5276,480,1148,113,39,120,1680,32.8341,11.3295,11.2751,1.0311,3.5715,4.6105,1.0342,61.8635,1.2468,0,17,1,6820.6,791.84,87.14,1478.85,1.209,17900.0,-5.7734
2026-07-20,276,2257,150,51,561,2614,24.4959,11.0404,12.1673,2.1799,31.7666,33.9527,0.5871,98,799,45,16,162,934,28.5563,14.0127,16.2567,0.9013,28.3189,29.2225,0.5451,178,1458,105,35,399,1680,22.2926,9.422,9.9115,1.2786,3.4477,4.7302,1.12,63.3065,0.9192,0,13,7,6516.27,749.64,86.87,1475.01,1.112,17120.0,-9.9203
2026-07-21,1440,1023,220,51,341,2614,25.6908,11.6766,12.5856,24.5989,3.9654,29.5977,0.4951,486,381,75,14,108,934,26.9639,12.9512,16.2567,21.8557,2.1633,25.0004,0.45,954,642,145,37,233,1680,25.0,10.9827,10.5605,2.7432,1.8021,4.5974,1.0873,59.3779,1.291,2,20,8,6747.95,753.34,84.89,1479.72,0.929,17150.0,-9.8009
2026-07-22,1284,1168,231,51,274,2614,26.5497,11.7097,13.1559,17.5915,14.8793,32.6557,0.5425,470,398,74,15,76,934,27.707,12.845,17.3262,15.2336,12.0545,27.4431,0.4901,814,770,157,36,198,1680,25.9217,11.0919,10.8555,2.3579,2.8248,5.2126,1.2398,59.6703,0.8961,0,14,4,6797.7,751.09,82.79,1475.63,1.26,17632.0,-7.317
2026-07-23,2241,304,138,60,86,2615,46.4899,15.9371,15.2091,30.395,2.3179,32.7639,0.5213,831,74,37,21,19,934,52.3355,20.5945,21.2834,25.8783,1.3335,27.2592,0.4665,1410,230,101,39,67,1681,43.318,13.4027,11.8584,4.5168,0.9845,5.5047,1.247,53.2041,0.6481,0,14,1,7096.89,790.28,80.46,1474.04,1.225,18327.0,-3.7431
2026-07-24,661,1831,191,54,149,2615,37.9388,15.7875,13.4601,6.3762,28.4505,35.3411,0.5966,301,587,54,19,29,934,45.1168,20.4883,19.0374,5.5359,24.6768,30.4127,0.5523,360,1244,137,35,120,1681,34.0438,13.2293,10.3835,0.8404,3.7737,4.9284,1.1798,58.7293,0.7872,0,12,1,6690.62,748.22,78.65,,0.961,17890.0,-6.0918
2026-07-27,1472,990,222,51,134,2615,39.1564,17.6889,13.8023,21.5929,7.0564,28.8462,0.4817,498,372,72,16,31,934,45.4352,23.2484,19.1444,17.9892,6.3711,24.4417,0.4395,974,618,150,35,103,1681,35.7513,14.6651,10.8555,3.6037,0.6853,4.4045,1.0311,60.4554,0.6905,0,10,3,6755.75,764.86,77.55,1464.4399,0.913,17905.0,-6.058
2026-07-28,166,2401,118,45,574,2615,18.694,12.1915,10.2662,1.4055,38.5587,39.9718,0.747,37,878,27,12,154,934,21.4437,14.7558,13.6898,0.3729,34.957,35.3306,0.7128,129,1523,91,33,420,1681,17.2037,10.7968,8.3776,1.0325,3.6017,4.6412,1.177,67.2137,0.5779,0,14,4,6023.66,705.85,83.43,1453.16,0.677,17001.0,-10.8163
2026-07-29,218,2323,144,46,1011,2615,10.8915,9.0875,7.9848,2.9607,52.2235,55.236,1.0971,91,806,45,13,292,934,11.8896,11.5711,10.8021,1.5116,47.285,48.8422,1.0471,127,1517,99,33,719,1681,10.3508,7.7367,6.4307,1.4492,4.9384,6.3938,1.7269,66.6075,0.5892,0,5,4,5663.24,662.68,87.79,1442.28,0.75,16355.0,-14.1878
2026-07-30,1321,1183,181,46,562,2615,13.5024,10.8411,8.6659,7.6536,33.7456,41.8443,0.8425,608,278,56,12,108,934,18.1529,15.8174,12.6068,6.5602,30.4958,37.4765,0.8135,713,905,125,34,454,1681,10.9833,8.1362,6.4897,1.0934,3.2497,4.3677,1.2128,64.5547,0.6369,0,9,0,5593.56,644.78,86.18,1420.6,0.645,16465.0,-13.5877
2026-07-31,2315,228,142,48,88,2616,27.5643,15.4709,11.4785,54.0679,2.1398,56.2863,0.9634,776,127,39,13,20,934,32.2718,20.5945,15.7051,48.8354,1.8971,50.7446,0.9327,1539,101,103,35,68,1682,25.0144,12.6874,9.1445,5.2325,0.2427,5.5417,1.3791,69.1875,0.3755,0,27,0,6595.45,719.76,84.35,,0.554,17215.0,-9.6594
2026-08-03,1593,872,220,49,93,2616,34.6383,16.3303,11.5926,9.473,21.7544,31.5829,0.5668,456,419,67,13,22,934,33.5456,18.4713,15.5983,5.2253,20.7055,26.1157,0.5061,1137,453,153,36,71,1682,35.2299,15.1672,9.3805,4.2477,1.0489,5.4672,1.3277,61.2173,0.6256,0,14,0,6257.45,737.35,80.78,1428.5,0.737,17145.0,-10.0284
2026-08-04,2261,257,167,55,77,2617,59.0604,25.0374,13.8731,32.3094,2.1661,34.6483,0.6104,789,96,57,15,19,934,57.6433,28.1316,18.2692,26.7228,1.8356,28.7269,0.5482,1472,161,110,40,58,1683,59.8276,23.3564,11.4454,5.5866,0.3305,5.9214,1.3582,58.4915,0.7464,0,12,0,6358.95,780.72,82.05,1428.4301,0.46,17715.0,-7.0551
2026-08-05,1991,488,206,52,70,2618,71.6629,31.1286,15.8115,29.3563,2.5043,31.9823,0.5435,675,197,70,13,19,934,69.8514,34.9257,20.5128,24.0471,1.4233,25.5804,0.4704,1316,291,136,39,51,1684,72.6437,29.0657,13.2153,5.3092,1.081,6.4019,1.4332,52.7856,0.7884,0,11,0,6598.26,799.59,78.55,1421.16,0.713,18060.0,-5.2645
2026-08-06,1206,1247,232,65,76,2619,72.3341,34.8655,15.7735,8.4946,23.6171,32.279,0.5728,491,382,69,19,18,934,72.0807,41.0828,20.9402,4.84,21.2254,26.1653,0.5044,715,865,163,46,58,1685,72.4713,31.4879,12.9204,3.6545,2.3917,6.1137,1.3653,56.0215,0.6426,0,10,0,6296.38,801.67,77.17,1422.3,0.638,18360.0,-3.7281
2026-08-07,1352,1118,215,63,73,2619,73.8628,38.6024,16.1155,14.9463,14.6802,29.7794,0.5316,554,323,65,22,16,934,75.69,46.0722,21.9017,12.3698,12.0946,24.5618,0.4764,798,795,150,41,57,1685,72.8736,34.5444,12.9204,2.5766,2.5856,5.2176,1.1693,53.8113,0.6433,0,9,0,6258.77,798.81,75.59,,0.764,18465.0,-3.2479
2026-08-10,2094,404,187,70,68,2619,82.6314,50.6726,18.7381,14.8716,11.2839,26.2215,0.4627,698,183,61,19,15,934,82.1656,55.6263,24.5726,7.8723,11.0622,18.9937,0.366,1396,221,126,51,53,1685,82.8834,47.9815,15.5162,6.9993,0.2218,7.2277,1.5147,45.3452,0.7302,0,11,0,6299.66,854.47,69.55,1417.3101,0.649,18740.0,-1.8573
2026-08-11,1655,813,217,69,67,2620,85.6877,55.9791,20.1444,20.069,8.6184,28.8296,0.5047,564,309,69,23,16,935,84.9257,59.1295,26.2821,15.6954,6.2214,22.0206,0.4208,1091,504,148,46,51,1685,86.0999,54.2676,16.7552,4.3736,2.397,6.809,1.4214,50.3069,0.8891,0,12,0,6345.53,857.84,61.68,1412.1801,0.675,18700.0,-2.0945
2026-08-12,1231,1218,236,58,69,2620,84.905,57.1749,19.8024,27.9659,5.5061,33.7559,0.5717,381,477,84,18,17,935,83.8641,58.4926,24.4658,23.9962,3.1453,27.2395,0.5021,850,741,152,40,52,1685,85.4681,56.4591,17.2271,3.9698,2.3609,6.5163,1.3579,54.0948,0.7117,0,10,0,6579.04,858.91,56.48,1416.46,0.842,18590.0,-2.7087
2026-08-13,936,1525,225,57,83,2620,82.2587,56.6143,20.0304,34.6931,6.2336,42.0636,0.6901,334,533,75,17,20,935,80.3609,57.8556,25.0,30.3466,3.898,34.6672,0.6176,602,992,150,40,63,1685,83.2855,55.94,17.2861,4.3465,2.3356,7.3964,1.5349,54.0975,0.6478,0,10,1,6813.34,861.37,55.28,1416.85,0.735,18835.0,-1.4864
2026-08-14,1556,926,205,67,83,2620,84.2713,61.4723,21.2087,28.6073,5.9491,34.7839,0.5578,678,204,60,24,21,935,86.518,66.0297,27.9915,24.4705,2.6893,27.2924,0.4745,878,722,145,43,62,1685,83.0557,58.9965,17.4631,4.1367,3.2599,7.4915,1.548,52.4184,0.6946,0,12,0,6977.94,864.65,55.31,,1.13,19090.0,-0.199
2026-08-18,544,1948,195,60,96,2621,74.4689,51.625,19.3843,14.5161,21.3122,37.3005,0.6088,195,684,63,22,22,935,76.7516,57.2187,25.2137,11.692,17.0482,29.1861,0.5158,349,1264,132,38,74,1686,73.2338,48.5879,16.1652,2.824,4.264,8.1144,1.7344,55.3747,0.8066,1,13,1,6869.83,834.2,56.97,1413.58,1.075,18610.0,-2.7227
2026-08-19,547,1949,192,57,114,2621,61.9829,44.0418,18.2232,5.0928,23.8488,29.0239,0.5013,172,704,66,16,29,935,62.2081,47.1338,23.5608,2.3858,20.5687,22.9853,0.4314,375,1245,126,41,85,1686,61.861,42.3631,15.2712,2.707,3.28,6.0386,1.3068,54.6897,0.7669,0,9,2,6471.17,824.46,60.63,1389.4,0.907,18220.0,-4.7523
2026-08-20,1570,885,233,56,91,2621,65.8964,49.5892,18.9446,28.6777,5.1742,34.1771,0.5586,523,338,81,17,23,935,65.0743,52.017,23.9872,24.3901,3.8235,28.4369,0.5036,1047,547,152,39,68,1686,66.3412,48.2719,16.1557,4.2876,1.3507,5.7403,1.2186,60.856,0.4865,0,9,1,6852.58,840.89,57.26,1390.79,0.812,18420.0,-3.6949
2026-08-21,437,2049,202,55,133,2621,48.845,40.1419,16.8945,21.6771,11.6831,34.2255,0.5559,194,683,65,17,42,935,51.5924,43.8429,21.2154,20.503,7.7383,28.9353,0.507,243,1366,137,38,91,1686,47.3594,38.1336,14.5047,1.1741,3.9448,5.2902,1.1772,60.7609,0.4766,0,5,2,6912.95,801.94,58.03,1386.09,0.874,18075.0,-5.4729
2026-08-24,1470,969,250,55,101,2621,53.6313,44.0254,17.5399,9.33,20.3857,30.245,0.5061,579,287,76,19,26,935,59.5541,49.0446,22.3881,6.7932,18.827,25.8762,0.4687,891,682,174,36,75,1686,50.4303,41.3018,14.8585,2.5369,1.5587,4.3688,0.9583,62.3792,0.4485,0,8,2,6696.96,813.33,56.76,1380.76,0.812,18480.0,-3.3285
2026-08-25,1792,679,219,64,83,2622,61.7877,50.7842,19.0205,19.5479,3.9223,29.4637,0.4888,646,226,70,24,16,935,68.1529,55.5202,24.8401,15.8625,2.9695,24.6718,0.4434,1146,453,149,40,67,1687,58.3477,48.2143,15.8019,3.6853,0.9528,4.7919,1.0334,56.4154,0.4375,0,6,0,6742.74,827.15,56.29,1381.49,0.956,18640.0,-2.4576
2026-08-26,1464,967,262,62,83,2623,63.9106,55.1904,19.6584,20.5373,6.2158,27.3238,0.4493,586,275,83,22,16,935,71.5499,61.3588,25.7996,18.2552,4.4023,22.9008,0.4076,878,692,179,40,67,1688,59.782,51.8433,16.264,2.2822,1.8135,4.423,0.9543,52.4229,0.5023,0,10,0,6808.21,826.87,55.59,1383.49,0.92,19025.0,-0.4224
2026-08-27,1126,1314,253,52,80,2624,58.7337,57.2069,19.6205,22.0817,5.98,28.3803,0.4601,319,539,86,15,18,935,62.6327,60.1911,25.1599,18.1111,4.6879,22.9167,0.4021,807,775,167,37,62,1689,56.6265,55.5876,16.5586,3.9706,1.2921,5.4636,1.1638,51.5346,0.5994,0,6,0,6912.37,837.65,53.01,1380.45,0.776,18990.0,-0.5814
2026-08-28,1587,888,218,73,72,2625,59.5158,62.3226,20.9867,10.2455,15.8395,26.3776,0.435,641,239,64,28,15,935,66.6667,67.3036,27.2921,7.5739,13.6578,21.4805,0.384,946,649,154,45,57,1690,55.6512,59.6198,17.5015,2.6716,2.1817,4.8971,1.0421,51.4479,0.6393,0,8,0,6788.88,838.41,50.08,1371.78,0.877,19195.0,0.5233
2026-08-31,1079,1358,256,62,74,2626,55.9032,62.0239,20.6452,23.7206,9.4724,33.3061,0.5472,367,489,88,20,17,935,63.0573,66.1359,26.7591,21.2104,6.587,27.8793,0.4962,712,869,168,42,57,1691,52.0367,59.7926,17.2658,2.5101,2.8853,5.4268,1.1606,51.0926,0.3825,0,8,1,6820.02,834.29,46.05,1366.62,1.079,19120.0,0.1702
2026-09-01,1111,1351,231,61,68,2627,53.1844,62.472,20.827,15.2674,8.5258,23.8717,0.3916,447,422,75,19,14,935,62.4204,68.0467,27.3987,13.2785,5.9142,19.2374,0.3414,664,929,156,42,54,1692,48.1928,59.447,17.1967,1.989,2.6116,4.6343,1.0064,49.3142,0.7587,0,7,1,6835.8,821.25,44.03,1372.86,1.136,19055.0,-0.1302
2026-09-02,474,2014,205,51,102,2628,39.2551,55.6759,18.8923,3.3196,20.4694,23.9396,0.4083,139,736,69,13,23,935,43.4183,61.465,24.2004,1.2766,17.2587,18.5875,0.3435,335,1278,136,38,79,1693,37.0052,52.5346,15.96,2.043,3.2107,5.3521,1.1873,47.1565,0.858,0,8,4,6562.72,803.98,43.37,1358.39,0.635,18525.0,-2.8909
2026-09-03,945,1511,237,54,110,2628,36.9088,54.1822,19.3096,11.1914,15.5699,26.9268,0.4589,425,433,86,15,25,935,43.5244,60.9342,25.5864,9.4099,12.5709,22.093,0.4073,520,1078,151,39,85,1693,33.3333,50.5184,15.8422,1.7815,2.999,4.8338,1.0915,48.4147,0.6513,0,3,1,6579.48,790.21,42.42,1355.41,0.903,18675.0,-2.1896
2026-09-04,1735,720,238,56,84,2628,41.3408,58.0284,20.0303,18.9092,3.4542,24.8102,0.4154,551,309,84,15,16,935,46.4968,61.7834,25.5864,14.527,2.8532,17.736,0.3215,1184,411,154,41,68,1693,38.5542,55.9908,16.9611,4.3822,0.601,7.0743,1.5504,53.1206,0.5772,0,5,1,6687.21,813.5,39.33,1351.28,0.84,18820.0,-1.4679
2026-09-07,1290,1165,239,53,86,2628,43.203,59.3727,20.7433,24.6522,3.505,28.3364,0.4548,479,381,84,14,20,935,49.1507,64.0127,26.7591,19.8632,1.9557,21.9533,0.3805,811,784,155,39,66,1693,39.9885,56.8548,17.422,4.789,1.5493,6.3832,1.3841,55.0349,0.5742,0,10,1,6995.39,822.19,42.67,1343.5699,0.764,18860.0,-1.2873
2026-09-08,723,1743,228,53,105,2628,38.0261,55.0579,19.8635,15.525,17.7949,33.5366,0.5417,232,633,79,14,22,935,42.4628,58.5987,25.4797,12.001,13.6711,25.7041,0.4482,491,1110,149,39,83,1693,35.6282,53.1376,16.7647,3.524,4.1238,7.8325,1.7197,55.8744,0.5324,0,6,1,6954.52,811.88,47.34,1339.21,0.709,18835.0,-1.4791
2026-09-09,1400,1050,244,56,109,2628,43.373,58.0224,20.7197,20.9597,4.7703,30.3012,0.4827,464,399,81,15,22,935,46.2845,60.5096,26.9723,14.3162,3.7912,22.6325,0.3894,936,651,163,41,87,1693,41.8005,56.6743,17.2738,6.6435,0.9791,7.6686,1.647,49.059,0.4138,0,6,0,7051.64,830.37,49.23,1339.17,0.908,18975.0,-0.7897
2026-09-10,1229,1213,252,53,118,2628,46.8924,59.7538,20.939,13.4284,25.6495,39.401,0.6284,420,442,82,14,27,935,48.8323,62.3142,26.8657,6.4391,22.4453,29.0002,0.4998,809,771,170,39,91,1693,45.8453,58.3669,17.6747,6.9893,3.2042,10.4008,2.2221,49.163,0.7657,1,6,4,7033.92,836.92,47.28,1348.17,0.787,18925.0,-1.0777
2026-09-11,962,1451,281,49,120,2628,44.3617,57.2921,20.5983,7.7803,17.0622,26.0505,0.4233,369,475,100,14,28,935,45.1168,59.3418,25.9062,5.278,13.4106,19.7412,0.3466,593,976,181,35,92,1693,43.9542,56.1817,17.6747,2.5023,3.6516,6.3093,1.3745,46.4149,0.5203,0,12,0,6909.91,820.64,46.28,1343.78,0.662,18875.0,-1.3685
2026-09-14,968,1517,209,56,128,2628,43.3036,56.0239,20.1741,6.2454,20.9471,27.3211,0.4614,317,547,80,16,30,935,42.569,57.3248,25.0533,3.2355,18.0093,21.3658,0.3904,651,970,129,40,98,1693,43.6999,55.3191,17.4883,3.0099,2.9378,5.9554,1.3288,52.4766,0.5212,0,10,2,6684.37,806.79,46.85,1345.61,0.562,18810.0,-1.7426
2026-09-15,1228,1276,190,49,115,2628,43.4524,56.3013,20.6205,18.1531,5.4314,23.6824,0.3973,355,528,61,13,28,935,39.0658,56.2633,24.4136,13.5176,3.5948,17.1772,0.3121,873,748,129,36,87,1693,45.819,56.3218,18.5337,4.6355,1.8366,6.5052,1.4228,44.2494,0.5036,0,7,0,6627.26,812.41,45.63,1363.5699,0.636,18555.0,-3.1025
2026-09-16,938,1572,184,52,138,2628,40.5134,54.5116,20.0,16.5358,6.5973,23.3731,0.3895,274,617,53,12,41,935,34.7134,53.6093,23.5106,11.9188,4.6584,16.7963,0.303,664,955,131,40,97,1693,43.6426,55.0,18.0645,4.617,1.9389,6.5767,1.4408,48.6227,0.6389,0,4,2,6717.97,815.98,44.4,1376.6,0.473,18360.0,-4.1265
2026-09-17,1530,945,219,51,117,2629,45.2956,57.7927,21.0586,19.6853,3.3465,23.3461,0.3855,537,340,67,15,37,935,38.1104,55.5202,24.6809,14.6449,2.3359,17.2225,0.3078,993,605,152,36,80,1694,49.17,59.023,19.0616,5.0404,1.0106,6.1236,1.3259,48.4523,0.629,0,2,2,6715.41,822.18,43.02,1379.53,0.663,18500.0,-3.3839
2026-09-18,1241,1245,208,50,116,2629,45.6134,58.0164,21.2476,27.2565,8.2866,35.6847,0.5809,392,488,64,15,36,935,36.518,54.2463,24.0426,21.8468,6.1883,28.1112,0.495,849,757,144,35,80,1694,50.5149,60.0575,19.7067,5.4098,2.0984,7.5736,1.6344,51.7933,0.5416,0,7,5,6894.23,827.12,43.56,1382.88,0.786,18540.0,-3.1752
2026-09-21,934,1572,188,54,131,2626,41.7844,54.8339,20.8097,19.86,6.0227,26.1458,0.4187,285,593,66,14,47,935,30.6144,49.7877,23.1915,15.4481,4.0907,19.7573,0.3421,649,979,122,40,84,1691,47.8236,57.5705,19.495,4.4119,1.9321,6.3884,1.3642,53.9515,0.4215,0,3,1,7007.72,836.27,,1375.1801,,18440.0,-3.6818
